mean,top,invalid
0.015675805509090424,0.07850942760705948,70
0.016087688505649567,0.04456823691725731,67
0.013221470639109612,0.043089866638183594,79
0.01577601581811905,0.054204925894737244,71
0.01210595853626728,0.043542128056287766,83
0.01447658147662878,0.04329775273799896,74
0.01709594577550888,0.13194076716899872,68
0.015711985528469086,0.0506722591817379,71
0.016154954209923744,0.0470900796353817,69
0.01828482374548912,0.05321643128991127,60
0.017262334004044533,0.06045575812458992,66
0.015015327371656895,0.04543841630220413,74
0.016762927174568176,0.05175580829381943,64
0.01689949259161949,0.10796168446540833,68
0.012394202873110771,0.045834992080926895,82
0.016797848045825958,0.17074452340602875,70
0.015247448347508907,0.04832947999238968,71
0.012773275375366211,0.06398093700408936,82
0.013883423060178757,0.06398093700408936,79
0.01606461964547634,0.06319285929203033,70
0.015244994312524796,0.0470900796353817,73
0.015235288068652153,0.05884872004389763,70
0.015089820139110088,0.04712223634123802,74
0.0189704317599535,0.10490584373474121,59
0.017846375703811646,0.10490584373474121,66
0.01567162573337555,0.06398830562829971,73
0.015295665711164474,0.11110562831163406,73
0.017406530678272247,0.04915983974933624,64
0.01580771990120411,0.046118706464767456,68
0.0170648992061615,0.045834992080926895,68
0.01534387469291687,0.05884872004389763,74
0.011166557669639587,0.05270613729953766,88
0.01354815810918808,0.08125986158847809,78
0.017639972269535065,0.06962688267230988,66
0.014375841245055199,0.04369376227259636,73
0.013136121444404125,0.045887455344200134,79
0.015272456221282482,0.06962688267230988,71
0.014078018255531788,0.05621139705181122,72
0.015600521117448807,0.05991175025701523,72
0.01637658104300499,0.049003344029188156,67
0.019377421587705612,0.07720952481031418,56
0.015124945901334286,0.0527132973074913,72
0.017224952578544617,0.04480816051363945,65
0.017840296030044556,0.08125986158847809,64
0.01658349484205246,0.046123746782541275,68
0.01608460396528244,0.1108417883515358,72
0.017606284469366074,0.10570573061704636,68
0.016177963465452194,0.045834992080926895,71
0.014153504744172096,0.06615114212036133,76
0.01674349047243595,0.05409739911556244,66
0.017628958448767662,0.04450486972928047,61
0.016290413215756416,0.10563798993825912,68
0.01611248217523098,0.06851956993341446,71
0.013937963172793388,0.06962688267230988,78
0.016957607120275497,0.13301266729831696,68
0.016485320404171944,0.07926588505506516,72
0.014294696971774101,0.05449148267507553,74
0.014726836234331131,0.06398830562829971,76
0.014285042881965637,0.04796695336699486,75
0.014762967824935913,0.0527132973074913,74
0.013098449446260929,0.045834992080926895,79
0.012782176956534386,0.04363417997956276,79
0.016907865181565285,0.06319285929203033,69
0.017091643065214157,0.08125986158847809,69
0.015151143074035645,0.062229909002780914,71
0.015621385537087917,0.04719049856066704,70
0.01866878941655159,0.23833639919757843,66
0.02031955122947693,0.08510753512382507,56
0.01646348088979721,0.062229909002780914,69
0.01671101152896881,0.04568818584084511,66
0.017010627314448357,0.04633556306362152,66
0.019428405910730362,0.09668119251728058,60
0.015289831906557083,0.06319285929203033,74
0.016963358968496323,0.058257848024368286,68
0.01712658256292343,0.06839210540056229,63
0.016083385795354843,0.06141606345772743,65
0.015189961530268192,0.047592997550964355,70
0.016843296587467194,0.04952602460980415,65
0.017220513895154,0.044659506529569626,63
0.01447946298867464,0.045887455344200134,71
0.01697402633726597,0.06185777857899666,65
0.017982328310608864,0.13467220962047577,65
0.01895686239004135,0.06398093700408936,60
0.015170985832810402,0.06398093700408936,72
0.015742896124720573,0.06011581793427467,70
0.017900383099913597,0.07192613929510117,67
0.018807221204042435,0.046118706464767456,59
0.01576678454875946,0.09668119251728058,70
0.015002233907580376,0.07061031460762024,74
0.0159903671592474,0.1402139961719513,77
0.01722325012087822,0.07547130435705185,66
0.015750166028738022,0.10490584373474121,75
0.014082716777920723,0.06617921590805054,75
0.018431231379508972,0.12257497757673264,64
0.01682521589100361,0.07322806119918823,69
0.014894514344632626,0.06330528110265732,73
0.018474802374839783,0.06398093700408936,61
0.015658877789974213,0.045173127204179764,69
0.01616283878684044,0.06851956993341446,70
0.014518776908516884,0.04944894090294838,72
0.014380194246768951,0.04484403878450394,73
0.017266981303691864,0.07953168451786041,66
0.016368228942155838,0.08131773769855499,69
0.015611069276928902,0.06004462391138077,69
0.016291260719299316,0.08334335684776306,68
0.017469139769673347,0.09692945331335068,66
0.017346378415822983,0.062229909002780914,67
0.011857019737362862,0.06228356435894966,85
0.01695488579571247,0.06962688267230988,64
0.017131853848695755,0.051971737295389175,64
0.015786627307534218,0.045173127204179764,69
0.015566152520477772,0.045834992080926895,71
0.01808440126478672,0.08572470396757126,63
0.01708436757326126,0.08334335684776306,65
0.016999201849102974,0.052317071706056595,67
0.01620836928486824,0.06962688267230988,69
0.01636684313416481,0.04916156828403473,67
0.015666451305150986,0.17074452340602875,77
0.017711708322167397,0.11048579216003418,65
0.019029920920729637,0.243099644780159,68
0.015387624502182007,0.061788011342287064,69
0.01469134446233511,0.1108417883515358,74
0.015598767437040806,0.08125986158847809,74
0.01612795516848564,0.1108417883515358,68
0.01865832321345806,0.07547130435705185,62
0.020925451070070267,0.17074452340602875,60
0.017250314354896545,0.06851956993341446,66
0.015331292524933815,0.05866936966776848,72
0.01451038010418415,0.07926588505506516,77
0.014743145555257797,0.08427072316408157,74
0.016923313960433006,0.10490584373474121,67
0.018819376826286316,0.10490584373474121,60
0.017643071711063385,0.06398093700408936,65
0.017308656126260757,0.1430196613073349,66
0.014891910366714,0.06319285929203033,73
0.015155386179685593,0.12257497757673264,76
0.017372699454426765,0.12257497757673264,69
0.016751131042838097,0.10453266650438309,67
0.01672155223786831,0.04940817132592201,66
0.01791752688586712,0.07926588505506516,65
0.019024424254894257,0.19658657908439636,61
0.01947604864835739,0.0724274218082428,58
0.014865073375403881,0.05619203299283981,74
0.01622256264090538,0.1430196613073349,73
0.016230517998337746,0.08572470396757126,67
0.020570237189531326,0.1430196613073349,56
0.01750638149678707,0.13194076716899872,69
0.016795774921774864,0.07757370173931122,66
0.015580832958221436,0.05697917565703392,70
0.015628226101398468,0.045173127204179764,69
0.015265529043972492,0.10490584373474121,75
0.01579403690993786,0.17074452340602875,76
0.015182515606284142,0.09729252010583878,74
0.016860969364643097,0.10179748386144638,65
0.015825040638446808,0.062229909002780914,73
0.015048528090119362,0.05991175025701523,75
0.015541777946054935,0.10132283717393875,73
0.01740407943725586,0.1108417883515358,64
0.016692865639925003,0.04788587987422943,65
0.01882922276854515,0.1192508414387703,62
0.016727296635508537,0.0814858004450798,67
0.017463870346546173,0.05704130232334137,63
0.012911408208310604,0.06768083572387695,79
0.018776874989271164,0.07525591552257538,62
0.017518822103738785,0.08427072316408157,66
0.016781415790319443,0.04504462704062462,64
0.014112545177340508,0.06962688267230988,79
0.01895274594426155,0.07469556480646133,59
0.016103049740195274,0.045834992080926895,68
0.02138771489262581,0.1430196613073349,54
0.013787001371383667,0.06962688267230988,81
0.018410060554742813,0.044659506529569626,60
0.018841218203306198,0.08427072316408157,63
0.020517509430646896,0.15869930386543274,57
0.0201740562915802,0.062229909002780914,56
0.018456708639860153,0.16435059905052185,63
0.019899882376194,0.10219825804233551,60
0.019255587831139565,0.10179748386144638,59
0.01944780722260475,0.10192404687404633,60
0.017491647973656654,0.08199729025363922,67
0.020288702100515366,0.1422547847032547,61
0.016739893704652786,0.045834992080926895,68
0.01943138800561428,0.1192508414387703,60
0.017931807786226273,0.05321643128991127,62
0.017862237989902496,0.06962688267230988,65
0.022801030427217484,0.0807783454656601,48
0.0197738129645586,0.1108417883515358,58
0.017970271408557892,0.04331488162279129,62
0.020864328369498253,0.06319285929203033,52
0.01920907571911812,0.05697917565703392,58
0.020607586950063705,0.06962688267230988,59
0.01960151270031929,0.10490584373474121,59
0.01913893036544323,0.045834992080926895,59
0.0184251070022583,0.08199729025363922,63
0.01822366937994957,0.04796695336699486,61
0.020611297339200974,0.07637499272823334,55
0.021536577492952347,0.2981439232826233,56
0.017250610515475273,0.06851956993341446,63
0.020245574414730072,0.04084843397140503,53
0.018519941717386246,0.08494959026575089,63
0.01966380514204502,0.0496068000793457,57
0.018856152892112732,0.05492495000362396,61
0.018610579892992973,0.058257848024368286,59
0.021038033068180084,0.11048579216003418,53
0.019069086760282516,0.1430196613073349,62
0.01832585223019123,0.10453266650438309,63
0.02060495689511299,0.0724274218082428,56
0.016625110059976578,0.043913234025239944,67
0.014980107545852661,0.044801514595746994,74
0.019857868552207947,0.10490584373474121,60
0.017485927790403366,0.06650300323963165,63
0.016948048025369644,0.08125986158847809,67
0.01898130401968956,0.10967661440372467,65
0.022330909967422485,0.1499728411436081,56
0.016666829586029053,0.05151594430208206,68
0.021847950294613838,0.10453266650438309,55
0.017226722091436386,0.061384279280900955,67
0.019228177145123482,0.09692945331335068,64
0.020729869604110718,0.13780811429023743,56
0.016963545233011246,0.14083443582057953,67
0.02144348993897438,0.13780811429023743,54
0.017559103667736053,0.05571020767092705,66
0.017820307984948158,0.06398093700408936,62
0.01880333200097084,0.08125986158847809,64
0.021158795803785324,0.14641551673412323,57
0.021588396281003952,0.06851956993341446,50
0.0166710764169693,0.04796695336699486,64
0.020580653101205826,0.05449148267507553,56
0.018576961010694504,0.05156558007001877,60
0.01648445427417755,0.06149085983633995,65
0.02008243277668953,0.06724368035793304,55
0.020393382757902145,0.12257497757673264,55
0.01609381102025509,0.0506722591817379,67
0.018523477017879486,0.1108417883515358,64
0.015461167320609093,0.06398093700408936,72
0.01614643633365631,0.06724368035793304,70
0.017895177006721497,0.06724368035793304,63
