 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_1_2,E*log(cos(x)),tensor(0.3328),-3.0201628252820987
 Nguyen-5_1_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a5020d0>>
 Nguyen-5_1_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a530a10>>
 Nguyen-5_1_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a531b10>>
 Nguyen-5_1_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a50de10>>
 Nguyen-5_1_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a50d410>>
 Nguyen-5_1_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a539a50>>
 Nguyen-5_1_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53a190>>
 Nguyen-5_1_10,x*exp(sqrt(x)) + x + sin(sqrt(x)),tensor(0.),0
 Nguyen-5_1_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4fcd50>>
 Nguyen-5_1_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a500110>>
 Nguyen-5_1_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4fe650>>
 Nguyen-5_1_14,4*log(x + 5),tensor(0.0511),-343.70430880128436
 Nguyen-5_1_15,3/16,tensor(0.),0
 Nguyen-5_1_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53cb50>>
 Nguyen-5_1_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53ce10>>
 Nguyen-5_1_18,x + 2*atan(x),tensor(0.2114),-12.9084262771635
 Nguyen-5_1_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a50e110>>
 Nguyen-5_1_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53dc10>>
 Nguyen-5_1_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53ddd0>>
 Nguyen-5_1_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53df90>>
 Nguyen-5_1_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53e050>>
 Nguyen-5_1_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53e390>>
 Nguyen-5_1_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53e990>>
 Nguyen-5_1_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53ebd0>>
 Nguyen-5_1_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53ee50>>
 Nguyen-5_1_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53ef10>>
 Nguyen-5_1_29,2*x**(3/2),tensor(0.),0
 Nguyen-5_1_30,0,tensor(0.),0
 Nguyen-5_1_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a5488d0>>
 Nguyen-5_1_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a549350>>
 Nguyen-5_1_33,2*log(x)/(5*x**x),tensor(0.),0
 Nguyen-5_1_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a54a090>>
 Nguyen-5_1_35,x**4 - x,tensor(0.1895),-17.30191810824276
 Nguyen-5_1_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a54af50>>
 Nguyen-5_1_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a549cd0>>
 Nguyen-5_1_38,x*log(x) - log(x)**5/5,tensor(0.),0
 Nguyen-5_1_39,x**2 - cos(2*x + 4)/2,tensor(0.1845),-18.5361938657239
 Nguyen-5_1_40,2*x + cosh(x) + 3,tensor(0.0718),-166.03764548638298
 Nguyen-5_1_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53fd90>>
 Nguyen-5_1_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53a090>>
 Nguyen-5_1_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a53b410>>
 Nguyen-5_1_44,x**2/2 + sinh(x),tensor(0.2489),-8.103471908988972
 Nguyen-5_1_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4db410>>
 Nguyen-5_1_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4db2d0>>
 Nguyen-5_1_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4db0d0>>
 Nguyen-5_1_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4dadd0>>
 Nguyen-5_1_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4dac90>>
 Nguyen-5_1_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4da750>>
 Nguyen-5_1_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4da590>>
 Nguyen-5_1_52,-x**2/2 + log(x + 1),tensor(0.3086),-4.019789063311489
 Nguyen-5_1_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4da350>>
 Nguyen-5_1_54,asin(x + 2),tensor(0.),0
 Nguyen-5_1_55,sqrt(3)*x*Abs(x) + x*asinh(x) + sqrt(x - 1),tensor(0.),0
 Nguyen-5_1_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4d9290>>
 Nguyen-5_1_57,x**(3/2)*(x**2 + 1),tensor(0.),0
 Nguyen-5_1_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4cc750>>
 Nguyen-5_1_59,acosh(x + 5) + E,tensor(0.0618),-229.54716585772667
 Nguyen-5_1_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4d3650>>
 Nguyen-5_1_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4d2590>>
 Nguyen-5_1_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4d2e50>>
 Nguyen-5_1_63,x**3/3 + x**2/2 + 28*x,tensor(0.0235),-1723.2148176416497
 Nguyen-5_2_0,4*sinh(x),tensor(0.1438),-34.42380363175141
 Nguyen-5_2_1,3/sqrt(x),tensor(0.),0
 Nguyen-5_2_2,-x**2 + log(2*x),tensor(0.),0
 Nguyen-5_2_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a395850>>
 Nguyen-5_2_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a399390>>
 Nguyen-5_2_5,x**6/2 + x + sin(x),tensor(0.2427),-8.733747827040881
 Nguyen-5_2_6,x**2*(sin(x) + 3) + x,tensor(0.1477),-32.27933689585011
 Nguyen-5_2_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a396050>>
 Nguyen-5_2_8,x**3/3 + sin(x) - cos(x),tensor(0.5291),0.2076717109371351
 Nguyen-5_2_9,log(x) + 5,tensor(0.),0
 Nguyen-5_2_10,x**3/3 + x,tensor(0.2786),-5.70591606198811
 Nguyen-5_2_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3aa410>>
 Nguyen-5_2_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3aa8d0>>
 Nguyen-5_2_13,(3 - x**3)**(-3),tensor(0.2542),-7.605716777770571
 Nguyen-5_2_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3abd50>>
 Nguyen-5_2_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3ab0d0>>
 Nguyen-5_2_16,x**4 + x**2/16,tensor(0.2226),-11.2014168253324
 Nguyen-5_2_17,x - log(3*x + 1)/9,tensor(0.),0
 Nguyen-5_2_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3a8550>>
 Nguyen-5_2_19,-3*x**3/4,tensor(0.2383),-9.212618023920749
 Nguyen-5_2_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a398350>>
 Nguyen-5_2_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a398850>>
 Nguyen-5_2_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a399610>>
 Nguyen-5_2_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3999d0>>
 Nguyen-5_2_24,5*x**2 + log(x),tensor(0.),0
 Nguyen-5_2_25,-log(x)/x,tensor(0.),0
 Nguyen-5_2_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b18d0>>
 Nguyen-5_2_27,-tan(x),tensor(0.1953),-15.971428872248904
 Nguyen-5_2_28,log(x)/6,tensor(0.),0
 Nguyen-5_2_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a398610>>
 Nguyen-5_2_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b21d0>>
 Nguyen-5_2_31,x*(exp(x) + 5),tensor(0.1010),-78.19323216533401
 Nguyen-5_2_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b3550>>
 Nguyen-5_2_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b35d0>>
 Nguyen-5_2_34,x*atanh(x + 2),tensor(0.),0
 Nguyen-5_2_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a39b1d0>>
 Nguyen-5_2_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b3b10>>
 Nguyen-5_2_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b3950>>
 Nguyen-5_2_38,x**2/2 - log(cos(x)) - cos(x),tensor(0.3134),-3.800731211411284
 Nguyen-5_2_39,x**2/28,tensor(0.2576),-7.30390057865961
 Nguyen-5_2_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b4c50>>
 Nguyen-5_2_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b6450>>
 Nguyen-5_2_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3b6950>>
 Nguyen-5_2_43,x**4 + x/2,tensor(0.2382),-9.227291039835315
 Nguyen-5_2_44,5*x**2 - x,tensor(0.1031),-74.66758366379052
 Nguyen-5_2_45,x**2 + log(x),tensor(0.),0
 Nguyen-5_2_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3bc910>>
 Nguyen-5_2_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3bce10>>
 Nguyen-5_2_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3bce90>>
 Nguyen-5_2_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3bd550>>
 Nguyen-5_2_50,3*log(x**2),tensor(0.0631),-219.59163775793158
 Nguyen-5_2_51,cos(x) + x**(-2),tensor(0.0043),-54455.912614895715
 Nguyen-5_2_52,-x**2/2 + 2*pi*x,tensor(0.1050),-71.7011015839512
 Nguyen-5_2_53,x**2/2 - x - 5*log(x + 5),tensor(0.0555),-288.3422437971342
 Nguyen-5_2_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a393d50>>
 Nguyen-5_2_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a382f90>>
 Nguyen-5_2_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a382ed0>>
 Nguyen-5_2_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a382ad0>>
 Nguyen-5_2_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a382810>>
 Nguyen-5_2_59,x + sinh(x),tensor(0.2418),-8.832290847973745
 Nguyen-5_2_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a381ad0>>
 Nguyen-5_2_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a381e90>>
 Nguyen-5_2_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3819d0>>
 Nguyen-5_2_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a381590>>
 Nguyen-5_3_0,x**2 - 1,tensor(0.3776),-1.7158577033758045
 Nguyen-5_3_1,tan(x + 5),tensor(0.0529),-319.02694816620243
 Nguyen-5_3_2,x**3/3 + log(x),tensor(0.),0
 Nguyen-5_3_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3d6350>>
 Nguyen-5_3_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3d6110>>
 Nguyen-5_3_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3d7510>>
 Nguyen-5_3_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e37d0>>
 Nguyen-5_3_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e3cd0>>
 Nguyen-5_3_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e30d0>>
 Nguyen-5_3_9,x + atanh(x),tensor(0.2190),-11.720585966538321
 Nguyen-5_3_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3eb290>>
 Nguyen-5_3_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e9a90>>
 Nguyen-5_3_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3eac10>>
 Nguyen-5_3_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e9110>>
 Nguyen-5_3_14,-log(x + 1) + sin(x),tensor(0.1959),-15.855286183071964
 Nguyen-5_3_15,-x**3/3,tensor(0.2509),-7.917316913334682
 Nguyen-5_3_16,tan(x),tensor(0.2746),-5.979326330153988
 Nguyen-5_3_17,-x**3/3 + log(x),tensor(0.),0
 Nguyen-5_3_18,x/3 + tan(x),tensor(0.2630),-6.849952195087276
 Nguyen-5_3_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3f1a50>>
 Nguyen-5_3_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3f1c10>>
 Nguyen-5_3_21,x**3 + x**2/2 + 1/log(x**2),tensor(0.1174),-55.535365188878075
 Nguyen-5_3_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e8c50>>
 Nguyen-5_3_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3f23d0>>
 Nguyen-5_3_24,x + exp(x),tensor(0.1497),-31.27330176361297
 Nguyen-5_3_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3f2410>>
 Nguyen-5_3_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fc210>>
 Nguyen-5_3_27,exp(x/2),tensor(0.1614),-25.983737944249263
 Nguyen-5_3_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fc750>>
 Nguyen-5_3_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fd0d0>>
 Nguyen-5_3_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fd210>>
 Nguyen-5_3_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fd490>>
 Nguyen-5_3_32,sqrt(x) + 5,tensor(0.),0
 Nguyen-5_3_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fc690>>
 Nguyen-5_3_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fe390>>
 Nguyen-5_3_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fe350>>
 Nguyen-5_3_36,atan(x + 1),tensor(0.1881),-17.63402096860752
 Nguyen-5_3_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3fef10>>
 Nguyen-5_3_38,cos(x - 1),tensor(0.2159),-12.190661506838076
 Nguyen-5_3_39,1/(x - 5),tensor(0.2929),-4.829744890911259
 Nguyen-5_3_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a400190>>
 Nguyen-5_3_41,x*cos(log(x)) + x,tensor(0.),0
 Nguyen-5_3_42,cos(x - 3),tensor(0.4849),-0.12824763682426066
 Nguyen-5_3_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3aa490>>
 Nguyen-5_3_44,-x/4 + log(x - 5) + log(x + 11)/2,tensor(0.),0
 Nguyen-5_3_45,-sin(x)/8,tensor(0.2540),-7.6240185946093195
 Nguyen-5_3_46,x**(3/2)/3,tensor(0.),0
 Nguyen-5_3_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3f0710>>
 Nguyen-5_3_48,x**3/3 + E,tensor(0.0954),-89.01065573891168
 Nguyen-5_3_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a401d10>>
 Nguyen-5_3_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4012d0>>
 Nguyen-5_3_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a401f50>>
 Nguyen-5_3_52,-x**2/6 + sin(x)*cos(x) + sinh(x + 1) - 2*atanh(x),tensor(0.1354),-39.76279755493865
 Nguyen-5_3_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a635390>>
 Nguyen-5_3_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a402a90>>
 Nguyen-5_3_55,x**2/2 + x,tensor(0.2504),-7.961317340043623
 Nguyen-5_3_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e8710>>
 Nguyen-5_3_57,x**3/3 + log(x),tensor(0.),0
 Nguyen-5_3_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a409350>>
 Nguyen-5_3_59,sin(log(x)),tensor(0.),0
 Nguyen-5_3_60,1/Abs(x),tensor(0.0618),-229.12563560512848
 Nguyen-5_3_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a40a990>>
 Nguyen-5_3_62,x**3/3 + x**2,tensor(0.2121),-12.80326256837877
 Nguyen-5_3_63,x**2 - 1,tensor(0.3776),-1.7158577033758045
 Nguyen-5_4_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a426e90>>
 Nguyen-5_4_1,x + 2,tensor(0.1178),-55.138347508827664
 Nguyen-5_4_2,log(x + 1) - 1,tensor(0.3408),-2.7415323251268644
 Nguyen-5_4_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a426850>>
 Nguyen-5_4_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3e3e10>>
 Nguyen-5_4_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3cd990>>
 Nguyen-5_4_6,log(cos(x)) - 1,tensor(0.4652),-0.32116822269029943
 Nguyen-5_4_7,x**3 + 50,tensor(0.0078),-16366.806736366261
 Nguyen-5_4_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a365150>>
 Nguyen-5_4_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a3cf410>>
 Nguyen-5_4_10,atanh(x) + 1,tensor(0.1636),-25.143983660902006
 Nguyen-5_4_11,log(x)/35,tensor(0.),0
 Nguyen-5_4_12,-x**2/2 - x - log(x + 5),tensor(0.2374),-9.321395617161697
 Nguyen-5_4_13,-x + exp(x) - 3,tensor(0.3223),-3.419836922761818
 Nguyen-5_4_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42e810>>
 Nguyen-5_4_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42de10>>
 Nguyen-5_4_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42ee50>>
 Nguyen-5_4_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42f250>>
 Nguyen-5_4_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42f310>>
 Nguyen-5_4_19,atanh(x + 3),tensor(0.),0
 Nguyen-5_4_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a403a90>>
 Nguyen-5_4_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a42ff50>>
 Nguyen-5_4_22,cos(x) + 2,tensor(0.0925),-95.22676004009351
 Nguyen-5_4_23,8*log(x + 3) + cosh(x),tensor(0.0359),-721.5140037629474
 Nguyen-5_4_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a4217d0>>
 Nguyen-5_4_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f140a420f90>>
 Nguyen-5_4_26,x + log(x) - 3,tensor(0.),0
