 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_1_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c3ec10>>
 Nguyen-5_1_31,(sin(x) + 4)*cos(x),tensor(0.0842),-117.16002509331301
 Nguyen-5_2_0,x**2*cosh(1)/3,tensor(0.2315),-10.022238687928366
 Nguyen-5_2_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89ab7f10>>
 Nguyen-5_2_2,3*x**5/5 + 3*x**4,tensor(0.1725),-21.99957983585307
 Nguyen-5_2_3,sinh(5*x),tensor(0.0163),-3643.332299185526
 Nguyen-5_2_4,2*x**3*exp(-3)/3,tensor(0.2605),-7.059656802972107
 Nguyen-5_2_5,x**5/(x + 4),tensor(0.2648),-6.712122870639959
 Nguyen-5_2_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89acffd0>>
 Nguyen-5_2_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89aa9890>>
 Nguyen-5_2_8,-1/(2*x**2),tensor(0.0086),-13264.60717734037
 Nguyen-5_2_9,2*x*exp(-sqrt(x)),tensor(0.),0
 Nguyen-5_2_10,x**2 + 1,tensor(0.1385),-37.70867124889309
 Nguyen-5_2_11,-x**3 + log(x),tensor(0.),0
 Nguyen-5_2_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89adbf90>>
 Nguyen-5_2_13,-2*x**(3/2)/3 + x**2 + (x - 1)*log(x),tensor(0.),0
 Nguyen-5_2_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89aedc90>>
 Nguyen-5_2_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89aee050>>
 Nguyen-5_2_16,acosh(2)/x,tensor(0.0531),-316.93991005007075
 Nguyen-5_2_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89af2650>>
 Nguyen-5_2_18,2*x**2 + x + log(cos(x))/2,tensor(0.1900),-17.1730695182785
 Nguyen-5_2_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6d41f54a10>>
 Nguyen-5_2_20,-x**3 + x**2 + exp(x),tensor(0.1327),-41.734403011830835
 Nguyen-5_2_21,(2*x + 1)**(3/2),tensor(0.),0
 Nguyen-5_2_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89adad50>>
 Nguyen-5_2_23,log(3*x**2 + 1),tensor(0.1799),-19.783566101529033
 Nguyen-5_2_24,atan(x + 4),tensor(0.1421),-35.43963889762246
 Nguyen-5_2_25,x**2*(x**2*atan(x) + x),tensor(0.2654),-6.662204906962313
 Nguyen-5_2_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6d41fd2390>>
 Nguyen-5_2_27,x**2 + 5,tensor(0.0582),-260.52556527608436
 Nguyen-5_2_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89bfe6d0>>
 Nguyen-5_2_29,26*x**5/5 + 2*x**2,tensor(0.1482),-32.00938006038472
 Nguyen-5_2_30,x**2 + exp(-x/2),tensor(0.1313),-42.74407078312183
 Nguyen-5_2_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89ac1fd0>>
 Nguyen-5_3_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89bd1650>>
 Nguyen-5_3_1,x**3/3 + x**2*tan(x) + x**2,tensor(0.2122),-12.780920610863168
 Nguyen-5_3_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6d41f18250>>
 Nguyen-5_3_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b20950>>
 Nguyen-5_3_4,x/2,tensor(0.2792),-5.6653142360793645
 Nguyen-5_3_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b0ed90>>
 Nguyen-5_3_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b0e790>>
 Nguyen-5_3_7,sqrt(x) + x*acos(x),tensor(0.),0
 Nguyen-5_3_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b17fd0>>
 Nguyen-5_3_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b22390>>
 Nguyen-5_3_10,x**3/3 + 7*x**2/2,tensor(0.1343),-40.522337854239375
 Nguyen-5_3_11,x**2*cos(x) + 1/2,tensor(0.1750),-21.234207513121024
 Nguyen-5_3_12,15*x**2/2,tensor(0.0828),-121.77304374971703
 Nguyen-5_3_13,x**2*sinh(x) + x,tensor(0.2558),-7.464072915578599
 Nguyen-5_3_14,-log(x)**2,tensor(0.),0
 Nguyen-5_3_15,cos(5*x)/5,tensor(0.2699),-6.3191053961976325
 Nguyen-5_3_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b328d0>>
 Nguyen-5_3_17,x*(x + 3)**2,tensor(0.0608),-237.70499553918356
 Nguyen-5_3_18,x**(3/4) + 3*x**2/2,tensor(0.),0
 Nguyen-5_3_19,x**5/5 + x**3/3 + x,tensor(0.2747),-5.973607675462394
 Nguyen-5_3_20,sqrt(3)*x**(5/2)/5,tensor(0.),0
 Nguyen-5_3_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b39310>>
 Nguyen-5_3_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b38e10>>
 Nguyen-5_3_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b3a990>>
 Nguyen-5_3_24,-4*x**3 + x,tensor(0.1859),-18.184924312215053
 Nguyen-5_3_25,tan(25*x + 1)/5,tensor(0.1564),-28.083201567011677
 Nguyen-5_3_26,22*exp(x),tensor(0.0135),-5370.884398666253
 Nguyen-5_3_27,-2*x**(3/2)/7,tensor(0.),0
 Nguyen-5_3_28,sqrt(x) + tan(x),tensor(0.),0
 Nguyen-5_3_29,x*(-x**2/5 + asinh(x)),tensor(0.2092),-13.294008083393084
 Nguyen-5_3_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b3ad90>>
 Nguyen-5_3_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b3ab50>>
 Nguyen-5_4_0,5*sin(2*x)/2,tensor(0.1848),-18.446269109508663
 Nguyen-5_4_1,exp(2*x),tensor(0.1114),-62.65452127737508
 Nguyen-5_4_2,x**2 + x*tan(5),tensor(0.1180),-54.91285900876133
 Nguyen-5_4_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c03c10>>
 Nguyen-5_4_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b68290>>
 Nguyen-5_4_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b68990>>
 Nguyen-5_4_6,x**2 + sin(x) + cos(x),tensor(0.1541),-29.127475847767762
 Nguyen-5_4_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c11950>>
 Nguyen-5_4_8,-2*x + cosh(2*x),tensor(0.0999),-80.17334266003914
 Nguyen-5_4_9,x**4/5,tensor(0.2528),-7.7325818060402725
 Nguyen-5_4_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b6a890>>
 Nguyen-5_4_11,x**4/27,tensor(0.2584),-7.234114763639591
 Nguyen-5_4_12,x**4/4 + 2*x**3/3,tensor(0.2618),-6.954619534805316
 Nguyen-5_4_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89a9d5d0>>
 Nguyen-5_4_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b6ab90>>
 Nguyen-5_4_15,sqrt(x + 1) + cos(x),tensor(0.1250),-48.00274951703422
 Nguyen-5_4_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89aa5bd0>>
 Nguyen-5_4_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b6a050>>
 Nguyen-5_4_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c11210>>
 Nguyen-5_4_19,x**2/2 + x,tensor(0.2504),-7.961317340043623
 Nguyen-5_4_20,x + 1/(3*x),tensor(0.1542),-29.066544496072503
 Nguyen-5_4_21,x*(2*x - sin(x)),tensor(0.2040),-14.225156010641568
 Nguyen-5_4_22,288*x + 24*cosh(x),tensor(0.0023),-186932.72759130306
 Nguyen-5_4_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b68d90>>
 Nguyen-5_4_24,sin(5*x),tensor(0.2276),-10.513998285439312
 Nguyen-5_4_25,2*x**2 + 28*log(x) + 1/(3*x**3),tensor(0.),0
 Nguyen-5_4_26,3*x**2 + 3,tensor(0.0706),-172.54531320489784
 Nguyen-5_4_27,2*x + 3,tensor(0.0911),-98.53536170090764
 Nguyen-5_4_28,x**4/(x + exp(x)),tensor(0.1840),-18.67272159516421
 Nguyen-5_4_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b730d0>>
 Nguyen-5_4_30,cos(x)*cos(log(x)),tensor(0.),0
 Nguyen-5_4_31,4*sqrt(x),tensor(0.),0
 Nguyen-5_5_0,x**2 + x + 1,tensor(0.1438),-34.47442943118447
 Nguyen-5_5_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881889d0>>
 Nguyen-5_5_2,log(x**(-2))/4,tensor(0.2034),-14.344553527596897
 Nguyen-5_5_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f8818ed50>>
 Nguyen-5_5_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f8818fcd0>>
 Nguyen-5_5_5,x + asin(x**2),tensor(0.2157),-12.213812641288758
 Nguyen-5_5_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881841d0>>
 Nguyen-5_5_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88187cd0>>
 Nguyen-5_5_8,(cosh(x) + 1)/x,tensor(0.0356),-734.4912765497315
 Nguyen-5_5_9,2/(9*x),tensor(0.1966),-15.70423377039452
 Nguyen-5_5_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88186390>>
 Nguyen-5_5_11,-tan(x - 2),tensor(0.0213),-2107.4567731292323
 Nguyen-5_5_12,-sqrt(x)/7 + log(x**2 + 1)/5,tensor(0.),0
 Nguyen-5_5_13,x**2*exp(x) - x*exp(-x - 1) - exp(-x - 1),tensor(0.2285),-10.405624023720174
 Nguyen-5_5_14,x**3/3 - x**2/2 + 2*x,tensor(0.2523),-7.78340079796668
 Nguyen-5_5_15,x*cosh(sqrt(x)),tensor(0.),0
 Nguyen-5_5_16,cosh(6*x),tensor(0.0065),-23393.049432315063
 Nguyen-5_5_17,x**(5/2) + cosh(x),tensor(0.),0
 Nguyen-5_5_18,-sqrt(x) - x**2/2,tensor(0.),0
 Nguyen-5_5_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b70b50>>
 Nguyen-5_5_20,x**3 + 3,tensor(0.0899),-101.5735956404538
 Nguyen-5_5_21,x**2/(x + 3),tensor(0.2373),-9.328143100493016
 Nguyen-5_5_22,1/(3*x + 5),tensor(0.2218),-11.303424472324467
 Nguyen-5_5_23,-3/(2*x**2),tensor(0.0029),-120374.70817863646
 Nguyen-5_5_24,asin(x - 1),tensor(0.),0
 Nguyen-5_5_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c596d0>>
 Nguyen-5_5_26,x**12/12,tensor(0.2586),-7.216390310665142
 Nguyen-5_5_27,2*x + log(x) + cos(x),tensor(0.),0
 Nguyen-5_5_28,4*x**3 + x**2,tensor(0.1780),-20.33134716927817
 Nguyen-5_5_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c3d190>>
 Nguyen-5_5_30,x*(sqrt(x) + x**2),tensor(0.),0
 Nguyen-5_5_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c3f050>>
 Nguyen-5_6_0,x**2/(x + 1),tensor(0.0638),-214.3780168334132
 Nguyen-5_6_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89c59510>>
 Nguyen-5_6_2,x**2/2 + x*sin(x) - x + sin(x),tensor(0.1904),-17.090895716353536
 Nguyen-5_6_3,(x - 1)*cosh(x),tensor(0.4358),-0.6765434209962009
 Nguyen-5_6_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881cfed0>>
 Nguyen-5_6_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d04d0>>
 Nguyen-5_6_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d0350>>
 Nguyen-5_6_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d2650>>
 Nguyen-5_6_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d0e50>>
 Nguyen-5_6_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d2bd0>>
 Nguyen-5_6_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d2e10>>
 Nguyen-5_6_11,x**4,tensor(0.2257),-10.765894973845871
 Nguyen-5_6_12,x**3/3 + 3*x**2/2,tensor(0.1909),-16.964762782185264
 Nguyen-5_6_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d6d10>>
 Nguyen-5_6_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d7c10>>
 Nguyen-5_6_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d7f50>>
 Nguyen-5_6_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881a8e10>>
 Nguyen-5_6_17,x**2 + 8*x/3,tensor(0.1871),-17.88679944966822
 Nguyen-5_6_18,x**2/2 + (1 - x)*exp(x),tensor(0.1588),-27.063102983528047
 Nguyen-5_6_19,2*x**5/5 + x**2/2,tensor(0.2357),-9.514291678010649
 Nguyen-5_6_20,sqrt(x) + x - 4,tensor(0.),0
 Nguyen-5_6_21,x**2/3,tensor(0.2410),-8.91967119730156
 Nguyen-5_6_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881da9d0>>
 Nguyen-5_6_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881daf10>>
 Nguyen-5_6_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881db110>>
 Nguyen-5_6_25,x/2 + 1/2,tensor(0.2071),-13.662974082565544
 Nguyen-5_6_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881dbb90>>
 Nguyen-5_6_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881dba50>>
 Nguyen-5_6_28,x**2,tensor(0.2084),-13.427628353794578
 Nguyen-5_6_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881e8150>>
 Nguyen-5_6_30,x**3 + log(x),tensor(0.),0
 Nguyen-5_6_31,0,tensor(0.),0
 Nguyen-5_7_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881ba550>>
 Nguyen-5_7_1,3*x - log(cos(x)),tensor(0.1857),-18.223695145171693
 Nguyen-5_7_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89a913d0>>
 Nguyen-5_7_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b15010>>
 Nguyen-5_7_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881f1a50>>
 Nguyen-5_7_5,x**2 + x + 1,tensor(0.1438),-34.47442943118447
 Nguyen-5_7_6,2*x + 1,tensor(0.1620),-25.74217817331497
 Nguyen-5_7_7,-x**(3/2)/3 + x + exp(x),tensor(0.),0
 Nguyen-5_7_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881c7390>>
 Nguyen-5_7_9,x**2/2 + 2*x + 2*sinh(x),tensor(0.1465),-32.92924706296611
 Nguyen-5_7_10,-2*x**3/3 + x**2/2 + log(x),tensor(0.),0
 Nguyen-5_7_11,216*x**5/5 + x**3/3 + 20*x**2,tensor(0.0235),-1721.8163955441328
 Nguyen-5_7_12,x**2 - log(cos(x)) - cos(x),tensor(0.2683),-6.437978614181543
 Nguyen-5_7_13,-3*log(cos(2*x))/2,tensor(0.),0
 Nguyen-5_7_14,2*x**(3/2)/3 + 2*x**3/3,tensor(0.),0
 Nguyen-5_7_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d9c50>>
 Nguyen-5_7_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881d0310>>
 Nguyen-5_7_17,x**3/3 + 5*x**2/2,tensor(0.1581),-27.361235474846694
 Nguyen-5_7_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f8818fa90>>
 Nguyen-5_7_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f881fea10>>
 Nguyen-5_7_20,x**2/2 - x*cosh(x) - sinh(x),tensor(0.1454),-33.565611674620044
 Nguyen-5_7_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f89b14990>>
 Nguyen-5_7_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88200ed0>>
 Nguyen-5_7_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88200510>>
 Nguyen-5_7_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88201290>>
 Nguyen-5_7_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f882017d0>>
 Nguyen-5_7_26,x**2 + 2*x + 3*log(x),tensor(0.),0
 Nguyen-5_7_27,x**(3/2)/log(x**3)**4,tensor(0.),0
 Nguyen-5_7_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88203fd0>>
 Nguyen-5_7_29,5,tensor(0.),0
 Nguyen-5_7_30,-x**3/3 + x,tensor(0.2861),-5.226412111687727
 Nguyen-5_7_31,sin(x),tensor(0.2854),-5.268228339505732
 Nguyen-5_8_0,2/(x**3 + x),tensor(0.0365),-694.0907984233093
 Nguyen-5_8_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88220b90>>
 Nguyen-5_8_2,x + 1,tensor(0.1668),-23.963088962460837
 Nguyen-5_8_3,-log(cos(3*x)),tensor(0.),0
 Nguyen-5_8_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88243c90>>
 Nguyen-5_8_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f882080d0>>
 Nguyen-5_8_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88208cd0>>
 Nguyen-5_8_7,7*x**3/3 + x**2,tensor(0.2072),-13.63764775057996
 Nguyen-5_8_8,sin(x - 1),tensor(0.5207),0.15296150849882695
 Nguyen-5_8_9,sqrt(x) + x + sin(x),tensor(0.),0
 Nguyen-5_8_10,(x - 1)/x,tensor(0.0660),-199.2245007047444
 Nguyen-5_8_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88214950>>
 Nguyen-5_8_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88216ad0>>
 Nguyen-5_8_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f882168d0>>
 Nguyen-5_8_14,-3*x**2 + 9*x,tensor(0.0719),-165.7522168061193
 Nguyen-5_8_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88216110>>
 Nguyen-5_8_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88215850>>
 Nguyen-5_8_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88216210>>
 Nguyen-5_8_18,tan(x - 2)**2,tensor(0.0003),-11021125.436766766
 Nguyen-5_8_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88207f50>>
 Nguyen-5_8_20,sqrt(x) + log(x) + 2,tensor(0.),0
 Nguyen-5_8_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88217d50>>
 Nguyen-5_8_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88205590>>
 Nguyen-5_8_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f882066d0>>
 Nguyen-5_8_24,x**6/2,tensor(0.2473),-8.260722686630324
 Nguyen-5_8_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88207310>>
 Nguyen-5_8_26,-x + exp(x) + 3*atanh(x),tensor(0.1142),-59.11321726480996
 Nguyen-5_8_27,2*x**3/3 + x**2/2 + 3*x,tensor(0.1713),-22.406564532490982
 Nguyen-5_8_28,tan(5)/2,tensor(0.),0
 Nguyen-5_8_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f6f88242fd0>>
