mean,top,invalid
0.6203358769416809,0.6529303193092346,0
0.6060552597045898,0.6529303193092346,0
0.5449780225753784,0.6529303193092346,0
0.5899542570114136,0.6272859573364258,1
0.602300226688385,0.6272859573364258,0
0.5878410339355469,0.6272859573364258,0
0.5912765264511108,0.6529303193092346,0
0.5875917673110962,0.6272859573364258,0
0.5484039187431335,0.6272859573364258,0
0.5993887186050415,0.6272859573364258,2
0.623731255531311,0.6272859573364258,0
0.6166010499000549,0.6272859573364258,0
0.6058316230773926,0.6272859573364258,0
0.5795154571533203,0.6272859573364258,0
0.5816992521286011,0.6272859573364258,2
0.5934617519378662,0.6272859573364258,1
0.6025617718696594,0.6529303193092346,0
0.5743868947029114,0.6272859573364258,1
0.6019752025604248,0.6272859573364258,0
0.5946431159973145,0.6272859573364258,0
0.609310507774353,0.6272859573364258,0
0.5699049234390259,0.6272859573364258,0
0.6154144406318665,0.6272859573364258,0
0.5985233783721924,0.6272859573364258,0
0.5665518045425415,0.6272859573364258,0
0.6115820407867432,0.6272859573364258,0
0.5901540517807007,0.6272859573364258,1
0.5794620513916016,0.6272859573364258,1
0.5879608988761902,0.6272859573364258,0
0.5951296091079712,0.6272859573364258,0
0.5700057148933411,0.6272859573364258,0
0.6022415161132812,0.6272859573364258,0
0.5736180543899536,0.6529303193092346,0
0.6096307635307312,0.6529303193092346,0
0.5884244441986084,0.6529303193092346,0
0.5841026306152344,0.6272859573364258,0
0.5809617638587952,0.6529303193092346,0
0.6009542942047119,0.6272859573364258,1
0.5951908230781555,0.6272859573364258,0
0.5701261758804321,0.6272859573364258,0
0.557971715927124,0.6272859573364258,1
0.6093099117279053,0.6272859573364258,0
0.6130053400993347,0.6272859573364258,0
0.5665904879570007,0.6272859573364258,0
0.59721839427948,0.6272859573364258,1
0.5987253189086914,0.6272859573364258,0
0.5662673115730286,0.6272859573364258,0
0.6164988279342651,0.6272859573364258,0
0.5950886011123657,0.6272859573364258,0
0.5520246028900146,0.6272859573364258,0
0.571805477142334,0.6272859573364258,1
0.5018184185028076,0.6272859573364258,0
0.6022259593009949,0.6272859573364258,0
0.5412437915802002,0.6272859573364258,0
0.5687827467918396,0.6272859573364258,1
0.5473102927207947,0.6272859573364258,1
0.60586017370224,0.6272859573364258,0
0.5881323218345642,0.6272859573364258,0
0.5408783555030823,0.6272859573364258,0
0.5605394840240479,0.6272859573364258,0
0.5745655298233032,0.6272859573364258,0
0.5552071332931519,0.6272859573364258,0
0.6129851341247559,0.6272859573364258,0
0.5164095759391785,0.6272859573364258,0
0.6060287952423096,0.6272859573364258,0
0.5594488978385925,0.6272859573364258,0
0.6091750264167786,0.6272859573364258,0
0.44456660747528076,0.6272859573364258,0
0.5902525186538696,0.6272859573364258,0
0.591546893119812,0.6272859573364258,0
0.5554826855659485,0.6272859573364258,0
0.6083284020423889,0.6272859573364258,0
0.5667677521705627,0.6272859573364258,0
0.5875628590583801,0.6272859573364258,0
0.5519680380821228,0.6272859573364258,0
0.6166062951087952,0.6272859573364258,0
0.5773809552192688,0.6272859573364258,0
0.5626331567764282,0.6272859573364258,0
0.5449956059455872,0.6272859573364258,0
0.6020593643188477,0.6272859573364258,0
0.4587051272392273,0.6272859573364258,0
0.5984994173049927,0.6272859573364258,0
0.5161920189857483,0.6272859573364258,0
0.5917476415634155,0.6272859573364258,0
0.5014337301254272,0.6272859573364258,0
0.6022005081176758,0.6272859573364258,0
0.49969762563705444,0.6272859573364258,1
0.5296653509140015,0.6272859573364258,0
0.5474289655685425,0.6272859573364258,1
0.5767704844474792,0.6272859573364258,0
0.5341295599937439,0.6272859573364258,0
0.5332829356193542,0.6272859573364258,1
0.5987253189086914,0.6272859573364258,0
0.5271301865577698,0.6272859573364258,0
0.6056960821151733,0.6272859573364258,0
0.4844190776348114,0.6272859573364258,0
0.5948077440261841,0.6272859573364258,0
0.5194259285926819,0.6272859573364258,0
0.5868532657623291,0.6272859573364258,0
0.5737846493721008,0.6272859573364258,0
0.5518972873687744,0.6272859573364258,0
0.5058485865592957,0.6272859573364258,0
0.58741694688797,0.6272859573364258,0
0.424757182598114,0.6272859573364258,1
0.5910553932189941,0.6272859573364258,0
0.5650608539581299,0.6272859573364258,1
0.5592237710952759,0.6272859573364258,0
0.5113515853881836,0.6272859573364258,1
0.6059167385101318,0.6272859573364258,0
0.5698714256286621,0.6272859573364258,0
0.552147626876831,0.6272859573364258,0
0.5660678148269653,0.6272859573364258,0
0.5630006790161133,0.6272859573364258,0
0.436982125043869,0.6272859573364258,0
0.59514981508255,0.6272859573364258,0
0.5089471340179443,0.6272859573364258,0
0.5627349615097046,0.6272859573364258,0
0.4951981008052826,0.6272859573364258,0
0.5913559794425964,0.6272859573364258,0
0.5269032120704651,0.6272859573364258,0
0.5794678926467896,0.6272859573364258,0
0.45756834745407104,0.6272859573364258,1
0.5878492593765259,0.6272859573364258,0
0.5187270045280457,0.6272859573364258,0
0.5522212982177734,0.6272859573364258,0
0.45514023303985596,0.6272859573364258,0
0.5913241505622864,0.6272859573364258,0
0.4540153741836548,0.6272859573364258,1
0.5986277461051941,0.6272859573364258,0
0.5771541595458984,0.6272859573364258,0
0.4735596179962158,0.6272859573364258,0
0.5850101709365845,0.6272859573364258,0
0.5261619687080383,0.6272859573364258,0
0.544899046421051,0.6272859573364258,0
0.478435754776001,0.6272859573364258,1
0.5615986585617065,0.6272859573364258,1
0.5380181074142456,0.6272859573364258,0
0.5255210399627686,0.6272859573364258,1
0.49782830476760864,0.6272859573364258,0
0.6016943454742432,0.6272859573364258,0
0.48461705446243286,0.6272859573364258,0
0.6022005081176758,0.6272859573364258,0
0.4588454067707062,0.6272859573364258,0
0.6095528602600098,0.6272859573364258,0
0.5307735204696655,0.6272859573364258,0
0.5664297342300415,0.6272859573364258,0
0.43287116289138794,0.6272859573364258,0
0.5832180380821228,0.6272859573364258,0
0.4275546967983246,0.6272859573364258,0
0.5799167156219482,0.6272859573364258,0
0.48909080028533936,0.6272859573364258,0
0.5593816041946411,0.6272859573364258,0
0.44047385454177856,0.6272859573364258,0
0.509364128112793,0.6272859573364258,1
0.5484497547149658,0.6272859573364258,0
0.47693538665771484,0.6272859573364258,2
0.567253589630127,0.6272859573364258,1
0.5326892137527466,0.6272859573364258,0
0.5053123235702515,0.6272859573364258,0
0.5126996040344238,0.6272859573364258,0
0.5411517024040222,0.6272859573364258,0
0.5052850246429443,0.6272859573364258,0
0.5341415405273438,0.6272859573364258,0
0.3946969211101532,0.6272859573364258,0
0.5698791742324829,0.6529303193092346,0
0.4448140263557434,0.6529303193092346,0
0.5558555126190186,0.6272859573364258,0
0.47609782218933105,0.6272859573364258,0
0.5592465400695801,0.6272859573364258,0
0.4053463339805603,0.6272859573364258,0
0.5626663565635681,0.6272859573364258,0
0.48061537742614746,0.6272859573364258,0
0.5701053738594055,0.6272859573364258,0
0.37802428007125854,0.6272859573364258,2
0.5294625759124756,0.6272859573364258,1
0.5155011415481567,0.6272859573364258,0
0.5526564121246338,0.6272859573364258,0
0.48063036799430847,0.6272859573364258,0
0.576612114906311,0.6272859573364258,0
0.4813151955604553,0.6529303193092346,2
0.5379443168640137,0.6272859573364258,0
0.48750606179237366,0.6272859573364258,0
0.5701926350593567,0.6272859573364258,0
0.3841291666030884,0.6272859573364258,0
0.5408642292022705,0.6272859573364258,0
0.4802466928958893,0.6272859573364258,0
0.5755842924118042,0.6272859573364258,1
0.5452240705490112,0.6272859573364258,0
0.5127456188201904,0.6272859573364258,0
0.5114818215370178,0.6272859573364258,1
0.4750959873199463,0.6272859573364258,1
0.5230361223220825,0.6272859573364258,0
0.4658815264701843,0.6272859573364258,0
0.5404858589172363,0.6272859573364258,0
0.4236294627189636,0.6272859573364258,0
0.5590951442718506,0.6272859573364258,0
0.3368237614631653,0.6272859573364258,0
0.5626793503761292,0.6272859573364258,0
0.45565614104270935,0.6272859573364258,0
0.5629539489746094,0.6272859573364258,0
0.33963263034820557,0.6272859573364258,0
0.56316739320755,0.6272859573364258,0
0.48250091075897217,0.6272859573364258,1
0.5085834264755249,0.6272859573364258,0
0.5017246603965759,0.6272859573364258,0
0.5197534561157227,0.6272859573364258,0
0.3226977586746216,0.6272859573364258,0
0.5524797439575195,0.6272859573364258,0
0.4689035415649414,0.6272859573364258,0
0.5084657073020935,0.6272859573364258,0
