 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_0_65,4/x,tensor(0.0183),-2875.962602849722
 Nguyen-5_0_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3e7f10>>
 Nguyen-5_0_67,-4*x*cos(x) + 2*sin(x),tensor(0.2000),-15.003083476855156
 Nguyen-5_0_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3e61d0>>
 Nguyen-5_0_69,exp(-2)/4,tensor(0.),0
 Nguyen-5_0_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3da990>>
 Nguyen-5_0_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3da210>>
 Nguyen-5_0_72,asin(x) - 5,tensor(0.0898),-101.67111061797188
 Nguyen-5_0_73,pi*x**2/8,tensor(0.2378),-9.271262150410859
 Nguyen-5_0_74,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1ba26acb50>>
 Nguyen-5_0_75,(2*x**2 + x)/x,tensor(0.1620),-25.74217817331497
 Nguyen-5_0_76,4*x**3/3,tensor(0.2723),-6.144282035496419
 Nguyen-5_0_77,E*sqrt(x),tensor(0.),0
 Nguyen-5_0_78,-2*x + x*cos(1),tensor(0.1867),-17.988252171864062
 Nguyen-5_0_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3ee610>>
 Nguyen-5_0_80,(x + sin(x))**2,tensor(0.1316),-42.52920479036944
 Nguyen-5_0_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3ed690>>
 Nguyen-5_0_82,-4*x**3/3,tensor(0.2198),-11.598612065578243
 Nguyen-5_0_83,cos(5*x + 2)/5,tensor(0.2542),-7.6049267938657135
 Nguyen-5_0_84,x**2/2 + cos(3*x)/3,tensor(0.2356),-9.530680192530388
 Nguyen-5_0_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3efa90>>
 Nguyen-5_0_86,cos(2*x + 4),tensor(0.3369),-2.875541987970475
 Nguyen-5_0_87,x**7/7 + 5*x**4/4,tensor(0.2185),-11.78759304482984
 Nguyen-5_0_88,x**3*exp(-1)/3,tensor(0.2625),-6.89040710706796
 Nguyen-5_0_89,2*x**(3/2)/3 + 3*x**2/2,tensor(0.),0
 Nguyen-5_0_90,6*x*sin(x) - sin(x),tensor(0.0996),-80.74235668961423
 Nguyen-5_0_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3f6fd0>>
 Nguyen-5_0_92,-5*x**2/2 + x,tensor(0.3419),-2.7033905896664585
 Nguyen-5_0_93,2*x**(3/2)/3 + cos(x)**2,tensor(0.),0
 Nguyen-5_0_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3f5290>>
 Nguyen-5_0_95,3*x**2 - x,tensor(0.1324),-41.909692935979656
 Nguyen-5_0_96,x*(x + atanh(x)),tensor(0.1554),-28.55993895293396
 Nguyen-5_0_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1fae50>>
 Nguyen-5_0_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1fb410>>
 Nguyen-5_0_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1fbc10>>
 Nguyen-5_0_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1fbb50>>
 Nguyen-5_0_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa200150>>
 Nguyen-5_0_102,x*(x - 2),tensor(0.1490),-31.604767244894155
 Nguyen-5_0_103,x**4/4 - x**3/3 + 9*x**2/2,tensor(0.1125),-61.25786407632177
 Nguyen-5_0_104,x*(x**4 + 1),tensor(0.2651),-6.684515654302789
 Nguyen-5_0_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa200610>>
 Nguyen-5_0_106,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_0_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa200690>>
 Nguyen-5_0_108,2*x**5/5 + 8*x**3,tensor(0.1151),-58.05042431020459
 Nguyen-5_0_109,x**2/2 + 2*x,tensor(0.2269),-10.602920785777268
 Nguyen-5_0_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa202bd0>>
 Nguyen-5_0_111,x**(3/2)/3,tensor(0.),0
 Nguyen-5_0_112,-3*x**4 + x**2/2,tensor(0.2865),-5.201160023354558
 Nguyen-5_0_113,x**2*log(x**4),tensor(0.3560),-2.2721592196151423
 Nguyen-5_0_114,4*cos(x),tensor(0.0828),-121.66789558431354
 Nguyen-5_0_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1ff1d0>>
 Nguyen-5_0_116,x*exp(x - 2) + x,tensor(0.2708),-6.254232379897421
 Nguyen-5_0_117,x*sinh(5),tensor(0.0089),-12401.157136802869
 Nguyen-5_0_118,5*x**4/4 + x**2/2 + 3*x,tensor(0.1687),-23.289432113402075
 Nguyen-5_0_119,2*(2*x + 1)/x,tensor(0.0315),-945.2803403435058
 Nguyen-5_0_120,x - exp(2*x),tensor(0.1751),-21.200496566212728
 Nguyen-5_0_121,x**2/2 + exp(3*x)/3,tensor(0.1283),-45.16743757607122
 Nguyen-5_0_122,5*x*(x - 2),tensor(0.0502),-357.69751730025183
 Nguyen-5_0_123,2*x**2 + (x**2 + x)*exp(x),tensor(0.1167),-56.28170263834224
 Nguyen-5_0_124,63*x**(5/2),tensor(0.),0
 Nguyen-5_0_125,x**3*exp(-1),tensor(0.2674),-6.506852008102871
 Nguyen-5_0_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa205cd0>>
 Nguyen-5_0_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa206b50>>
 Nguyen-5_1_0,sinh(2*x + 3)/2,tensor(0.0290),-1121.4031570541988
 Nguyen-5_1_1,x**3/3 + x*cos(x) - 2*sin(x),tensor(0.2129),-12.66155943270066
 Nguyen-5_1_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa26bf90>>
 Nguyen-5_1_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa269110>>
 Nguyen-5_1_4,-x**7/7 + x*sin(x),tensor(0.2120),-12.811227915582233
 Nguyen-5_1_5,-x**2/2 + 3*log(2*x**2 + 3)/32,tensor(0.2683),-6.439153147186618
 Nguyen-5_1_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa234690>>
 Nguyen-5_1_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2358d0>>
 Nguyen-5_1_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa235bd0>>
 Nguyen-5_1_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa236290>>
 Nguyen-5_1_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa236590>>
 Nguyen-5_1_11,x**2/cos(3),tensor(0.3187),-3.568294765844594
 Nguyen-5_1_12,x + tan(x) - 5,tensor(0.0861),-111.75387260667034
 Nguyen-5_1_13,x + sin(x) + 5,tensor(0.0628),-221.40031099839533
 Nguyen-5_1_14,5*log(x + 1)/2,tensor(0.1583),-27.268678908346768
 Nguyen-5_1_15,2*x**2*(x + 3),tensor(0.0977),-84.37946359402265
 Nguyen-5_1_16,x*(log(x + 1) - 1/3),tensor(0.1667),-23.979063378959943
 Nguyen-5_1_17,-x**2 - log(x + 4),tensor(0.3073),-4.080090096631334
 Nguyen-5_1_18,-log(x + 1) + sin(x),tensor(0.1959),-15.855286183071964
 Nguyen-5_1_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa24f510>>
 Nguyen-5_1_20,x**7/5,tensor(0.2616),-6.96566477466297
 Nguyen-5_1_21,sqrt(x)/2,tensor(0.),0
 Nguyen-5_1_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa24f190>>
 Nguyen-5_1_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa26a590>>
 Nguyen-5_1_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa234850>>
 Nguyen-5_1_25,x*log(x + 4) - x + log(x),tensor(0.),0
 Nguyen-5_1_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa237410>>
 Nguyen-5_1_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa297b90>>
 Nguyen-5_1_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa296f10>>
 Nguyen-5_1_29,sin(3*x - 3)/3,tensor(0.2377),-9.285630697813708
 Nguyen-5_1_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b4210>>
 Nguyen-5_1_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b4390>>
 Nguyen-5_1_32,x**2*log(x)**2/2 - 1/(2*x**2),tensor(0.),0
 Nguyen-5_1_33,acosh(x)/21,tensor(0.),0
 Nguyen-5_1_34,9/x**2,tensor(0.0005),-4355295.429408007
 Nguyen-5_1_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b7510>>
 Nguyen-5_1_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b7990>>
 Nguyen-5_1_37,(3*x - 1)*(-x**3/3 + x*log(x)),tensor(0.),0
 Nguyen-5_1_38,6*tan(2*x),tensor(0.0187),-2759.63678050792
 Nguyen-5_1_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b8250>>
 Nguyen-5_1_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b8150>>
 Nguyen-5_1_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b9b10>>
 Nguyen-5_1_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2ba090>>
 Nguyen-5_1_43,5*sin(3*x),tensor(0.1063),-69.63583096917647
 Nguyen-5_1_44,-2*x - sin(x)/2 - cos(x)**2/2,tensor(0.1606),-26.306968157794916
 Nguyen-5_1_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bbd90>>
 Nguyen-5_1_46,(9*x + 9)/x,tensor(0.0079),-15865.180742585704
 Nguyen-5_1_47,-4/(-x**5 + x),tensor(0.0169),-3383.052726574105
 Nguyen-5_1_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b8d50>>
 Nguyen-5_1_49,8/sqrt(x),tensor(0.),0
 Nguyen-5_1_50,-5*x**(3/2)/2,tensor(0.),0
 Nguyen-5_1_51,88*x**2,tensor(0.0094),-11144.631347625786
 Nguyen-5_1_52,-9*log(2*x + 3) + 9*log(9*x + 3),tensor(0.),0
 Nguyen-5_1_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa295750>>
 Nguyen-5_1_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa235f90>>
 Nguyen-5_1_55,3*x**2/cosh(2),tensor(0.2176),-11.927742691836917
 Nguyen-5_1_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bc210>>
 Nguyen-5_1_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bc190>>
 Nguyen-5_1_58,3/(2*(2 - x)),tensor(0.1759),-20.96147917082223
 Nguyen-5_1_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2be810>>
 Nguyen-5_1_60,2*x*log(x),tensor(0.),0
 Nguyen-5_1_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa287250>>
 Nguyen-5_1_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bfa50>>
 Nguyen-5_1_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c0210>>
 Nguyen-5_1_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c0550>>
 Nguyen-5_1_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c06d0>>
 Nguyen-5_1_66,x/sin(x)**2,tensor(0.0677),-188.79129264883167
 Nguyen-5_1_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa294e10>>
 Nguyen-5_1_68,sin(x/2)/x,tensor(0.1988),-15.241129024681793
 Nguyen-5_1_69,1/(x**2*(x**3 + 3)),tensor(0.0126),-6094.185486697634
 Nguyen-5_1_70,x*(x + atan(x)),tensor(0.1760),-20.92180186877024
 Nguyen-5_1_71,32*x**2 + x*exp(x),tensor(0.0239),-1669.493499483371
 Nguyen-5_1_72,3*log(x)/x,tensor(0.),0
 Nguyen-5_1_73,2*log(x**2),tensor(0.0961),-87.4197091362607
 Nguyen-5_1_74,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c1250>>
 Nguyen-5_1_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa257550>>
 Nguyen-5_1_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bebd0>>
 Nguyen-5_1_77,3*x**2 + 5*log(x) + 12,tensor(0.),0
 Nguyen-5_1_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2bcc50>>
 Nguyen-5_1_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa296210>>
 Nguyen-5_1_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa3e60d0>>
 Nguyen-5_1_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa29b9d0>>
 Nguyen-5_1_82,x**19/8,tensor(0.2602),-7.083046303862911
 Nguyen-5_1_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b7590>>
 Nguyen-5_1_84,log(x + 3),tensor(0.1581),-27.34315796491617
 Nguyen-5_1_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b9590>>
 Nguyen-5_1_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c9a90>>
 Nguyen-5_1_87,5*x*cos(log(x)),tensor(0.),0
 Nguyen-5_1_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b88d0>>
 Nguyen-5_1_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c8210>>
 Nguyen-5_1_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c91d0>>
 Nguyen-5_1_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2ca510>>
 Nguyen-5_1_92,3*exp(x),tensor(0.0785),-136.76500358750715
 Nguyen-5_1_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2caed0>>
 Nguyen-5_1_94,x*cos(x) + x + sin(x),tensor(0.2165),-12.102150062172813
 Nguyen-5_1_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2cbd90>>
 Nguyen-5_1_96,x*log(5*x**6) - 4*x,tensor(0.1009),-78.47534619240946
 Nguyen-5_1_97,log(x)/5,tensor(0.),0
 Nguyen-5_1_98,x**5 + x**3 + x,tensor(0.2324),-9.907431608545014
 Nguyen-5_1_99,x**2*log(x)/2,tensor(0.),0
 Nguyen-5_1_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2cf510>>
 Nguyen-5_1_101,-x**3/3 + x**2/2 + x*log(x) - x,tensor(0.),0
 Nguyen-5_1_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2b8810>>
 Nguyen-5_1_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d07d0>>
 Nguyen-5_1_104,-x*exp(x),tensor(0.2162),-12.144188850451654
 Nguyen-5_1_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa293250>>
 Nguyen-5_1_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2ce550>>
 Nguyen-5_1_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2ce5d0>>
 Nguyen-5_1_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2cd3d0>>
 Nguyen-5_1_109,x**3 - 4*x**2,tensor(0.2391),-9.12391518561991
 Nguyen-5_1_110,250*x*exp(x) + 125*x,tensor(0.0014),-542270.4436990933
 Nguyen-5_1_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c9dd0>>
 Nguyen-5_1_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2c9110>>
 Nguyen-5_1_113,3*x*exp(x)/2 - exp(x) - cos(x),tensor(0.3726),-1.8341160603874838
 Nguyen-5_1_114,x*sin(2*x) - 2*x - cos(2*x)/2,tensor(0.1494),-31.399069516926325
 Nguyen-5_1_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d1650>>
 Nguyen-5_1_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d0150>>
 Nguyen-5_1_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d0f10>>
 Nguyen-5_1_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d1e50>>
 Nguyen-5_1_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d22d0>>
 Nguyen-5_1_120,8,tensor(0.),0
 Nguyen-5_1_121,log(x)/x,tensor(0.),0
 Nguyen-5_1_122,x*(x**3 + x + 3),tensor(0.1617),-25.887885470916036
 Nguyen-5_1_123,log(x/2),tensor(0.),0
 Nguyen-5_1_124,3*x**2/2 + x*cosh(x) + 4*x,tensor(0.1149),-58.28730416688471
 Nguyen-5_1_125,x**2 + cos(x),tensor(0.1479),-32.17742650966888
 Nguyen-5_1_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d4d50>>
 Nguyen-5_1_127,x**3/8,tensor(0.2626),-6.886129276390454
 Nguyen-5_2_0,sin(6*x)/28,tensor(0.2587),-7.2134988876706085
 Nguyen-5_2_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa12fd10>>
 Nguyen-5_2_2,acosh(x + 4),tensor(0.1139),-59.52093607493446
 Nguyen-5_2_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa107190>>
 Nguyen-5_2_4,x**2/(x**3 + x),tensor(0.2844),-5.3307029995149335
 Nguyen-5_2_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa107cd0>>
 Nguyen-5_2_6,log(2),tensor(0.),0
 Nguyen-5_2_7,x*tan(5),tensor(0.1258),-47.25415666422983
 Nguyen-5_2_8,-x + exp(x) + 1,tensor(0.1086),-66.38084888709228
 Nguyen-5_2_9,-log(4*x + 1)/10,tensor(0.),0
 Nguyen-5_2_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa138250>>
 Nguyen-5_2_11,log(x + 1),tensor(0.2991),-4.493645156985404
 Nguyen-5_2_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa111d10>>
 Nguyen-5_2_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa139d50>>
 Nguyen-5_2_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa139510>>
 Nguyen-5_2_15,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_2_16,10*x**4,tensor(0.0860),-112.01559537649297
 Nguyen-5_2_17,log(x)**9/6,tensor(0.),0
 Nguyen-5_2_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa2d7410>>
 Nguyen-5_2_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1120d0>>
 Nguyen-5_2_20,x**2*(x + cos(x)),tensor(0.2306),-10.13059945244622
 Nguyen-5_2_21,x**5 + x + 1,tensor(0.1636),-25.13559408283058
 Nguyen-5_2_22,x*(x + sqrt(2)/x) + x,tensor(0.1253),-47.77298682865941
 Nguyen-5_2_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa26ad90>>
 Nguyen-5_2_24,x**3/3 + 5*x**2,tensor(0.1093),-65.4476720859495
 Nguyen-5_2_25,x**(3/2),tensor(0.),0
 Nguyen-5_2_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa1205d0>>
 Nguyen-5_2_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa130750>>
 Nguyen-5_2_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1dfa130a90>>
